antecedent,consequent,support,confidence,lift,conviction
"will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes, fed-decreases-interest-rates-by-25-bps-after-october-2025-meeting_Yes",fed-decreases-interest-rates-by-25-bps-after-september-2025-meeting_Yes,0.010484273589615577,0.3962264150943397,7.023376189681082,1.5628120319520722
will-satoshi-move-any-bitcoin-in-2025_No,xi-jinping-out-in-2025_No,0.010484273589615577,0.35593220338983056,6.7898305084745765,1.4712405076595634
maduro-out-in-2025-411_No,us-x-venezuela-military-engagement-by-october-31-434-155-561_No,0.012980529206190713,0.3095238095238095,6.666410650281618,1.3810319004252243
fed-decreases-interest-rates-by-25-bps-after-september-2025-meeting_Yes,fed-decreases-interest-rates-by-25-bps-after-october-2025-meeting_Yes,0.02196704942586121,0.3893805309734514,6.340887833657098,1.5371146179281805
fed-decreases-interest-rates-by-25-bps-after-october-2025-meeting_Yes,fed-decreases-interest-rates-by-25-bps-after-september-2025-meeting_Yes,0.02196704942586121,0.35772357723577236,6.340887833657098,1.4691254257853725
will-curtis-sliwa-drop-out-458_Yes,will-andrew-cuomo-win-the-2025-nyc-mayoral-election_Yes,0.011982026959560658,0.42105263157894735,6.247173489278753,1.6108564426088139
fed-decreases-interest-rates-by-25-bps-after-december-2025-meeting_Yes,fed-decreases-interest-rates-by-25-bps-after-october-2025-meeting_Yes,0.010484273589615577,0.36206896551724144,5.896131202691338,1.4713065536829892
will-jack-ciattarelli-win-the-new-jersey-governor-election-in-2025_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.01347978032950574,0.9,5.704746835443038,8.422366450324516
"will-mikie-sherrill-win-the-new-jersey-governor-election-in-2025_Yes, maduro-out-in-2025-411_No",will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.011982026959560658,0.8888888888888888,5.634317862165964,7.580129805292058
will-zohran-mamdani-win-the-2025-nyc-mayoral-election_No,will-andrew-cuomo-win-the-2025-nyc-mayoral-election_Yes,0.019470793809286072,0.36111111111111116,5.3578189300411525,1.4597234582908247
will-zohran-mamdani-win-by-0-10_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.01347978032950574,0.8437499999999999,5.348200158227847,5.390314528207685
will-mikie-sherrill-win-the-new-jersey-governor-election-in-2025_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.0254618072890664,0.8095238095238095,5.131253767329717,4.4217423864203695
will-jacob-frey-win-the-2025-minneapolis-mayoral-election-419_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010983524712930605,0.7857142857142858,4.980334538878844,3.9304376768181077
will-andrew-cuomo-win-the-2025-nyc-mayoral-election_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.022466300549176237,0.7627118644067797,4.834531216477152,3.549425861208189
katy-perry-and-justin-trudeau-confirmed-relationship-by-october-31_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.012980529206190713,0.7222222222222221,4.577883263009844,3.0320519221168234
democratic-sweep_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.011982026959560658,0.7058823529411764,4.474311243484735,2.8636045931103338
will-jos-antonio-kast-win-the-chilean-presidential-election_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010484273589615577,0.7000000000000001,4.4370253164556965,2.807455483441505
will-andrew-cuomo-win-second-place-in-the-2025-nyc-mayoral-election_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.012481278082875686,0.6944444444444443,4.401810829817158,2.7564108382880215
will-donald-trump-be-the-1-searched-person-on-google-this-year_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010983524712930605,0.6470588235294118,4.101451973194341,2.386337160925279
will-zohran-mamdani-win-by-10-20_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.016974538192710935,0.6415094339622642,4.066276570336758,2.349396957195786
will-curtis-sliwa-drop-out-458_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.014478282576135796,0.6304347826086956,3.996078701155751,2.278993274793691
will-mamdani-get-over-50-of-the-vote-in-the-general-mayoral-election_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.019470793809286072,0.6190476190476191,3.923899939722725,2.2108711932101848
lisa-cook-out-as-fed-governor-by-september-30_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.011982026959560658,0.6153846153846153,3.9006815968841284,2.189815277084373
will-zohran-mamdani-win-by-20-30_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010983524712930605,0.5945945945945946,3.7689018132056105,2.0775170577467135
will-trump-meet-with-xi-jinping-by-october-31_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.023964053919121316,0.5853658536585366,3.71040444581661,2.0312766144900296
maduro-out-in-2025-411_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.023964053919121316,0.5714285714285714,3.622061482820976,1.965218838409053
will-the-party-for-freedom-win-the-most-seats-in-the-2025-netherlands-parliamentary-election_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.012481278082875686,0.5555555555555555,3.521448663853727,1.895032451323015
will-rodrigo-paz-win-the-2025-bolivia-presidential-election_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.014478282576135796,0.5471698113207547,3.468294721757822,1.8599392577799967
russia-x-ukraine-ceasefire-in-2025_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.01547678482276585,0.5344827586206896,3.3878764731558273,1.8092490893289694
will-the-us-confirm-that-aliens-exist-in-2025_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010484273589615577,0.525,3.3277689873417726,1.773129779015687
will-catherine-connolly-win-the-irish-presidential-election_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.011482775836245632,0.5227272727272727,3.3133630609896434,1.764686303877517
over-1b-committed-to-the-megaeth-public-sale_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.012980529206190713,0.52,3.296075949367089,1.7546596771509404
will-donald-trump-win-nobel-peace-prize-in-2025-635_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.018971542685971045,0.5135135135135135,3.254960656859391,1.7312642147889277
will-democrats-66-win-the-most-seats-in-the-2025-netherlands-parliamentary-election_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.014478282576135796,0.5087719298245614,3.2249056184765714,1.714553170244633
us-x-venezuela-military-engagement-by-october-31-434-155-561_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.022965551672491265,0.49462365591397855,3.1352252620117054,1.666553361447191
us-x-venezuela-military-engagement-by-november-30-216-397-226-467-735-374-192_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.011982026959560658,0.4897959183673469,3.1046241281322655,1.6507838242636046
will-trump-meet-with-putin-by-october-31_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.013979031452820768,0.4827586206896552,3.060017459624618,1.6283241803960729
khamenei-out-as-supreme-leader-of-iran-in-2025_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.011982026959560658,0.48,3.0425316455696207,1.6196858558316372
will-eric-adams-drop-out_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010484273589615577,0.4772727272727273,3.025244533947066,1.6112353209316461
"fed-decreases-interest-rates-by-25-bps-after-september-2025-meeting_Yes, fed-decreases-interest-rates-by-25-bps-after-october-2025-meeting_Yes",will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010484273589615577,0.4772727272727273,3.025244533947066,1.6112353209316461
us-government-shutdown-by-october-1_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.01597603594608088,0.47058823529411764,2.982874162323157,1.5908914406168524
will-zohran-mamdani-win-by-0-10_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.011482775836245632,0.4600000000000001,2.915759493670887,1.559697490800836
israel-x-hamas-ceasefire-by-october-31_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010983524712930605,0.4583333333333334,2.905195147679325,1.554898421598372
will-curtis-sliwa-drop-out-458_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.012980529206190713,0.45614035087719296,2.891294692427271,1.5486286698983782
will-polymarket-us-go-live-in-2025_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.011982026959560658,0.4528301886792453,2.870312873178887,1.5392600754041352
us-x-venezuela-military-engagement-by-december-31-391-819-722-945-174-285-817-971_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.012481278082875686,0.4464285714285714,2.829735533453888,1.5214597458650734
will-donald-trump-win-the-nobel-peace-prize-in-2025_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.011482775836245632,0.44230769230769235,2.803614897760468,1.5102174324719817
will-polymarket-us-go-live-in-2025_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.020968547179231155,0.4421052631578948,2.802331778814124,1.5096694580770356
no-change-in-fed-interest-rates-after-december-2025-meeting_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010484273589615577,0.43750000000000006,2.7731408227848107,1.4973095911688024
us-x-venezuela-military-engagement-by-december-31-391-819-722-945-174-285-817-971_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010983524712930605,0.4313725490196079,2.734301315462895,1.4811747895398282
fed-decreases-interest-rates-by-25-bps-after-october-2025-meeting_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.026460309535696454,0.4308943089430894,2.7312699392816713,1.479930104842736
will-satoshi-move-any-bitcoin-in-2025_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.012481278082875686,0.423728813559322,2.6858506758206393,1.4615282957916067
over-1pt4b-committed-to-the-megaeth-public-sale-773-958-536_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010484273589615577,0.4038461538461539,2.55982229795521,1.4127840497318542
will-the-party-for-freedom-win-the-most-seats-in-the-2025-netherlands-parliamentary-election_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.016475287069395907,0.3975903614457832,2.5201692847338726,1.3981128307538693
lord-miles-completes-40-day-water-fast-in-the-dessert_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.011982026959560658,0.39344262295081966,2.4938783980078854,1.3885523066751224
fed-decreases-interest-rates-by-25-bps-after-september-2025-meeting_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.021467798302546182,0.38053097345132747,2.412036518427243,1.3596105841238144
fed-decreases-interest-rates-by-25-bps-after-december-2025-meeting_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010983524712930605,0.37931034482758624,2.4042994325622002,1.3569368169967273
will-monad-perform-an-airdrop-by-october-31_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.011482775836245632,0.3770491803278689,2.3899667980908905,1.3520114564994612
openai-browser-by-october-31_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010484273589615577,0.37500000000000006,2.376977848101266,1.347578632051922
will-andrew-cuomo-win-the-2025-nyc-mayoral-election_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.02496255616575137,0.37037037037037035,2.3476324425691515,1.3376699656397757
will-the-los-angeles-dodgers-win-the-2025-world-series_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.011482775836245632,0.359375,2.2779371044303796,1.3147108605384605
will-the-government-shutdown-end-november-16-or-later_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.01347978032950574,0.3552631578947368,2.2518737508327775,1.3063262249482916
us-x-venezuela-military-engagement-by-october-31-434-155-561_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.016475287069395907,0.35106382978723405,2.2252558577969297,1.2978728628368923
xi-jinping-out-in-2025_No,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.017473789316025962,0.33333333333333337,2.1128691983122363,1.263354967548677
maduro-out-in-2025-411_Yes,will-zohran-mamdani-win-the-2025-nyc-mayoral-election_Yes,0.010983524712930605,0.3142857142857143,1.992133815551537,1.2282617740056583
